 0	                   0.0000000000000000145
 1	                   0.0000000000000000197
 2	                   0.0000000000000000062
 3	                   0.0000000000000000019
 4	                   0.0000000000000000031
 5	                   0.0000000000000000148
 6	                   0.0000000000000000018
 7	                   0.0000000000000000515
 8	                   0.0000000000000000010
 9	                   0.0000000000000003875
10	                   0.0000000000000000024
11	                   0.0000000000000043076
12	                   0.0000000000000000208
13	                   0.0000000000000680979
14	                   0.0000000000000003950
15	                   0.0000000000014489368
16	                   0.0000000000000095931
17	                   0.0000000000399317854
18	                   0.0000000000002974393
19	                   0.0000000013837100183
20	                   0.0000000000114520101
21	                   0.0000000588836374989
22	                   0.0000000005360730347
23	                   0.0000030188768833578
24	                   0.0000000299821860112
25	                   0.0001835257074553924
26	                   0.0000019745898736602
27	                   0.0130537194195407818
28	                   0.0001512512441047987
29	                   1.0739660616485480841
30	                   0.0133327109196647152
31	                 101.1984266788756399585
32	                   1.3400789631292183960
33	               10827.7428587813902227666
34	                 152.3433498980999273587
35	             1305524.8699256548127323185
36	               19448.8667499600217034583
37	           176193397.0270413802354596555
38	             2770638.5726489273718016193
39	         26456847081.4548907019197940826
40	           437930032.2164142788969911635
