60	                   0.0163934426229508205
59	                   0.0166666666666666664
58	                   0.0008417502429743819
57	                   0.0008699880908547547
56	                   0.0009477570815750499
55	                   0.0009815182378757512
54	                   0.0010169606058851677
53	                   0.0010545136218415842
52	                   0.0010941843657296346
51	                   0.0011361338974262180
50	                   0.0011805405304518042
49	                   0.0012275997888139327
48	                   0.0012775270145203190
47	                   0.0013305598338908753
46	                   0.0013869609784329667
45	                   0.0014470215330237331
44	                   0.0015110646847405372
43	                   0.0015794500623732278
42	                   0.0016525787753313674
41	                   0.0017308992836671614
40	                   0.0018149142594864319
39	                   0.0019051886356108959
38	                   0.0020023590819402346
37	                   0.0021071452061044955
36	                   0.0022203628460754726
35	                   0.0023429399129053227
34	                   0.0024759353576763106
33	                   0.0026205619861461301
32	                   0.0027782140384018344
31	                   0.0029505007040511343
30	                   0.0031392870767028368
29	                   0.0033467444933931966
28	                   0.0035754127954497516
27	                   0.0038282778440991109
26	                   0.0041088687086350675
25	                   0.0044213804355143585
24	                   0.0047708303767685386
23	                   0.0051632589629742504
22	                   0.0056059899367869340
21	                   0.0061079710083099968
20	                   0.0066802245684788271
19	                   0.0073364509429629775
18	                   0.0080938459994433401
17	                   0.0089742245177624256
16	                   0.0100055869133723779
15	                   0.0112243404698269157
14	                   0.0126785061206420459
13	                   0.0144324421594736381
12	                   0.0165739605152871759
11	                   0.0192253215316293878
10	                   0.0225607137874593452
 9	                   0.0268349666871715065
 8	                   0.0324325259277929668
 7	                   0.0399547520593194293
 6	                   0.0503838652313286240
 5	                   0.0654108346862071427
 4	                   0.0881441278519593017
 3	                   0.1248006795845937337
 2	                   0.1893037484509927121
 1	                   0.3183098861837906715
 0	                   0.6366197723675813680
