 0	                1.447409900268148419e-17
 1	                1.967826943061190548e-17
 2	                6.207057437479512885e-18
 3	                1.883801274693563954e-18
 4	                3.056094873693515623e-18
 5	                1.476547833653696351e-17
 6	                1.836367429647323135e-18
 7	                5.154703703810770143e-17
 8	                9.994988777600744001e-19
 9	                3.875345140277874911e-16
10	                 2.42420829504180757e-18
11	                4.307587747327638883e-15
12	                2.078618852562053032e-17
13	                6.809785161031875825e-14
14	                3.949841687988890626e-16
15	                1.448936797434252806e-12
16	                9.593111454677099442e-15
17	                3.993178538854314907e-11
18	                2.974392769166138081e-13
19	                1.383710018321416505e-09
20	                1.145201009921127384e-11
21	                5.888363749891576638e-08
22	                5.360730346514022736e-10
23	                3.018876883357769895e-06
24	                2.998218601124022958e-08
25	                0.0001835257074553923596
26	                1.974589873660157274e-06
27	                   0.0130537194195407818
28	                0.0001512512441047987337
29	                    1.073966061648548084
30	                  0.01333271091966471522
31	                      101.19842667887564
32	                    1.340078963129218396
33	                    10827.74285878139022
34	                    152.3433498980999274
35	                    1305524.869925654813
36	                     19448.8667499600217
37	                    176193397.0270413802
38	                    2770638.572648927372
39	                     26456847081.4548907
40	                    437930032.2164142789
